nohup: ignoring input
Linux 5.14.0-427.44.1.el9_4.x86_64 (bc488234cf69) 	11/22/24 	_x86_64_	(8 CPU)

22:33:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:02:15     all    2.99    0.00    1.75    0.12    0.75    0.25    0.00    0.00    0.00   94.14
23:02:16     all    4.53    0.00    1.89    0.00    0.13    0.50    0.00    0.00    0.00   92.96
23:02:17     all    4.00    0.00    2.25    0.12    0.62    0.50    0.00    0.00    0.00   92.50
23:02:18     all    4.05    0.00    1.64    0.00    0.38    0.25    0.00    0.00    0.00   93.68
23:02:19     all    4.03    0.00    2.39    0.25    0.13    0.63    0.00    0.00    0.00   92.58
23:02:20     all    2.88    0.00    1.38    0.00    0.88    0.25    0.00    0.00    0.00   94.62
23:02:21     all    5.70    0.00    3.17    0.25    0.13    0.38    0.13    0.00    0.00   90.24
23:02:22     all    7.74    0.00    3.62    0.00    0.87    1.00    0.00    0.00    0.00   86.77
23:02:23     all    2.66    0.00    1.77    0.13    0.25    0.25    0.00    0.00    0.00   94.93
23:02:24     all    3.75    0.00    2.25    0.12    0.75    0.75    0.00    0.00    0.00   92.38
23:02:25     all    6.93    0.00    2.39    0.38    0.13    0.13    0.00    0.00    0.00   90.05
23:02:26     all    6.10    0.00    1.87    0.12    0.75    0.50    0.00    0.00    0.00   90.66
23:02:27     all    4.14    0.00    2.01    0.00    0.25    0.50    0.13    0.00    0.00   92.97
23:02:28     all    3.75    0.00    2.25    0.12    0.62    0.62    0.12    0.00    0.00   92.50
23:02:29     all    3.15    0.00    1.89    0.13    0.38    0.25    0.13    0.00    0.00   94.07
23:02:30     all    2.77    0.00    1.38    0.13    0.38    0.50    0.00    0.00    0.00   94.84
23:02:31     all    4.03    0.00    3.02    0.00    0.63    0.25    0.00    0.00    0.00   92.08
23:02:32     all    8.93    0.00    3.52    0.00    0.88    0.75    0.00    0.00    0.00   85.91
23:02:33     all    7.04    0.00    3.39    0.13    0.25    0.63    0.00    0.00    0.00   88.57
23:02:34     all    8.76    0.00    2.75    0.00    0.75    0.63    0.00    0.00    0.00   87.11
23:02:35     all   14.93    0.00    2.01    0.00    0.38    0.38    0.00    0.00    0.00   82.31
23:02:36     all    3.38    0.00    1.38    0.13    0.63    0.25    0.00    0.00    0.00   94.24
23:02:37     all    3.29    0.00    1.26    0.13    0.13    0.38    0.00    0.00    0.00   94.82
23:02:38     all    3.89    0.00    1.51    0.00    0.63    0.50    0.00    0.00    0.00   93.48
23:02:39     all    4.65    0.00    2.14    0.00    0.25    0.38    0.00    0.00    0.00   92.58
23:02:40     all    2.38    0.00    1.38    0.00    0.38    0.38    0.00    0.00    0.00   95.49
23:02:41     all    6.42    0.00    3.53    0.13    0.63    0.38    0.00    0.00    0.00   88.92
23:02:42     all    6.42    0.00    3.27    0.13    0.75    0.63    0.00    0.00    0.00   88.81
23:02:43     all    7.04    0.00    2.14    0.13    0.25    0.75    0.00    0.00    0.00   89.69
23:02:44     all    5.77    0.00    1.88    0.25    0.75    0.25    0.13    0.00    0.00   90.97
23:02:45     all    3.13    0.00    1.88    0.00    0.25    0.50    0.13    0.00    0.00   94.11
23:02:46     all    3.89    0.00    1.88    0.25    0.63    0.50    0.00    0.00    0.00   92.84
23:02:47     all    3.28    0.00    1.77    0.00    0.13    0.25    0.13    0.00    0.00   94.45
23:02:48     all    6.97    0.00    2.24    0.00    0.62    0.75    0.00    0.00    0.00   89.41
23:02:49     all    3.03    0.00    1.64    0.25    0.38    0.13    0.00    0.00    0.00   94.57
23:02:50     all    4.24    0.00    1.37    0.00    0.62    0.62    0.00    0.00    0.00   93.13
23:02:51     all    5.56    0.00    3.41    0.13    0.38    0.38    0.00    0.00    0.00   90.14
23:02:52     all    5.93    0.00    3.16    0.13    0.63    0.63    0.00    0.00    0.00   89.52
23:02:53     all    5.88    0.00    2.38    0.13    0.38    0.75    0.00    0.00    0.00   90.49
23:02:54     all    4.82    0.00    2.03    0.13    0.63    0.38    0.00    0.00    0.00   92.02
23:02:55     all   19.45    0.00    2.63    0.00    0.63    0.88    0.00    0.00    0.00   76.41
23:02:56     all    7.59    0.00    2.03    0.13    0.51    0.25    0.00    0.00    0.00   89.49
23:02:57     all    3.52    0.00    1.76    0.13    0.25    0.75    0.00    0.00    0.00   93.59
23:02:58     all    3.75    0.00    2.38    0.00    0.88    0.38    0.00    0.00    0.00   92.62
23:02:59     all    3.79    0.00    2.15    0.25    0.13    0.51    0.00    0.00    0.00   93.17
23:03:00     all    3.35    0.00    1.74    0.12    0.87    0.50    0.00    0.00    0.00   93.42
23:03:01     all    4.68    0.00    3.29    0.13    0.13    0.63    0.00    0.00    0.00   91.14
23:03:02     all    9.86    0.00    3.03    0.00    0.88    0.63    0.00    0.00    0.00   85.59
23:03:03     all    6.63    0.00    3.88    0.13    0.63    0.63    0.00    0.00    0.00   88.11
23:03:04     all   10.16    0.00    2.76    0.13    0.38    0.50    0.00    0.00    0.00   86.07
23:03:05     all    3.14    0.00    2.01    0.13    0.63    0.75    0.13    0.00    0.00   93.22
23:03:06     all    2.40    0.00    1.52    0.00    0.38    0.13    0.00    0.00    0.00   95.58
23:03:07     all    4.76    0.00    2.01    0.13    0.63    0.63    0.00    0.00    0.00   91.85
23:03:08     all    6.01    0.00    2.25    0.13    0.38    0.63    0.13    0.00    0.00   90.49
23:03:09     all    3.01    0.00    2.26    0.13    0.50    0.38    0.00    0.00    0.00   93.73
23:03:10     all    3.25    0.00    1.25    0.00    0.50    0.62    0.00    0.00    0.00   94.38
23:03:11     all    4.96    0.00    4.07    0.00    0.51    0.38    0.00    0.00    0.00   90.09
23:03:12     all    6.27    0.00    3.13    0.13    0.50    0.50    0.00    0.00    0.00   89.47
23:03:13     all    8.76    0.00    3.00    0.00    0.63    0.75    0.25    0.00    0.00   86.61
23:03:14     all    4.89    0.00    1.75    0.25    0.38    0.75    0.00    0.00    0.00   91.98
23:03:15     all   17.51    0.00    2.14    0.13    0.63    0.38    0.00    0.00    0.00   79.22
23:03:16     all    6.79    0.00    1.38    0.13    0.38    0.38    0.00    0.00    0.00   90.94
23:03:17     all    5.39    0.00    2.51    0.13    0.63    0.75    0.00    0.00    0.00   90.60
23:03:18     all    3.92    0.00    2.15    0.00    0.51    0.25    0.00    0.00    0.00   93.17
23:03:19     all    5.28    0.00    2.51    0.00    0.50    0.75    0.00    0.00    0.00   90.95
23:03:20     all    8.30    0.00    1.89    0.25    0.50    0.50    0.00    0.00    0.00   88.55
23:03:21     all    6.02    0.00    3.63    0.25    0.50    0.63    0.00    0.00    0.00   88.97
23:03:22     all    6.64    0.00    2.76    0.13    0.75    0.50    0.00    0.00    0.00   89.22
23:03:23     all    5.05    0.00    2.40    0.13    0.25    0.63    0.13    0.00    0.00   91.41
23:03:24     all    3.87    0.00    2.12    0.00    1.00    0.37    0.12    0.00    0.00   92.51
23:03:25     all    6.69    0.00    2.40    0.00    0.13    0.63    0.13    0.00    0.00   90.03
23:03:26     all    5.40    0.00    1.76    0.00    0.75    0.38    0.00    0.00    0.00   91.72
23:03:27     all    5.53    0.00    2.01    0.13    0.13    0.75    0.00    0.00    0.00   91.46
23:03:28     all    4.03    0.00    1.89    0.00    0.76    0.13    0.00    0.00    0.00   93.20
23:03:29     all    4.04    0.00    2.15    0.00    0.51    0.76    0.00    0.00    0.00   92.55
23:03:30     all    3.27    0.00    1.38    0.13    0.38    0.50    0.00    0.00    0.00   94.34
23:03:31     all    6.03    0.00    3.39    0.00    0.63    0.50    0.00    0.00    0.00   89.45
23:03:32     all   21.27    0.00    3.29    0.13    0.63    0.76    0.00    0.00    0.00   73.92
23:03:33     all    8.21    0.00    3.79    0.13    0.76    0.76    0.00    0.00    0.00   86.36
Average:     all    8.35    0.00    2.62    1.32    0.53    0.59    0.02    0.00    0.00   86.57
